sexo,idade,salario,credito,tempo,regiao,estadocivil,ESTAD_CIVIL,educacao,nprodutos,pagamento,PAGAM,maxatraso,ORDEM,cliente
0,26,66331,587.9,36,2,4,3,3,2,2,2,4,1829,0
0,23,49410,512.3,24,1,1,1,1,0,3,3,4,911,0
0,28,34079,274.1,24,2,2,2,1,0,3,3,4,2147,0
0,29,51824,334.6,36,2,2,2,2,0,3,3,4,576,0
0,38,48661,486.2,48,4,4,3,2,0,3,3,4,1882,0
0,26,43251,440.5,30,2,1,1,4,0,3,3,4,329,0
0,38,50311,381.1,96,2,1,1,3,3,3,3,4,1047,0
0,24,37363,350,25,4,2,2,1,0,4,3,4,1207,0
0,24,43959,242.5,16,4,4,3,1,0,4,3,4,720,0
0,48,36585,711.6,35,4,1,1,3,0,4,3,4,302,0
0,37,58502,438.5,27,4,1,1,2,1,4,3,4,2252,0
0,42,52722,473.6,76,3,2,2,2,1,4,3,4,913,0
0,46,46316,416.5,17,3,2,2,2,1,4,3,4,2093,0
0,33,59077,284.4,64,4,4,3,1,0,1,1,5,1567,0
0,25,57904,374.5,63,5,2,2,3,0,1,1,5,1054,0
0,44,54407,649.7,34,1,2,2,2,1,1,1,5,2125,0
0,48,59750,791.6,36,2,1,1,5,1,1,1,5,965,0
0,23,64775,334.4,29,4,2,2,5,1,1,1,5,2379,0
0,43,46421,502.2,27,4,2,2,3,3,1,1,5,118,0
0,35,69659,296.8,30,2,2,2,1,0,2,2,5,1067,0
0,37,44233,411.9,20,4,2,2,1,0,2,2,5,1883,0
0,34,57688,698.2,21,1,2,2,2,0,2,2,5,1607,0
0,47,59433,408.6,92,3,2,2,2,0,2,2,5,1738,0
0,34,84523,396.5,30,4,2,2,2,0,2,2,5,558,0
0,27,49262,518.9,25,4,2,2,2,0,2,2,5,2264,0
0,38,63342,355.8,28,2,3,3,2,0,2,2,5,2,0
0,40,80968,640.3,32,4,3,3,2,0,2,2,5,2511,0
0,38,81459,461.3,56,5,3,3,2,0,2,2,5,1650,0
0,23,39438,612,62,4,4,3,2,0,2,2,5,2396,0
0,31,55426,281.9,20,4,4,3,2,0,2,2,5,1214,0
0,58,68150,825.9,94,4,2,2,3,0,2,2,5,734,0
0,25,29609,224.3,23,2,3,3,3,0,2,2,5,386,0
0,22,51341,336,117,1,1,1,5,0,2,2,5,2342,0
0,22,43116,271,19,2,2,2,2,1,2,2,5,1306,0
0,29,56000,396.2,28,4,2,2,2,1,2,2,5,283,0
0,43,39403,629.3,24,5,2,2,2,1,2,2,5,1580,0
0,25,61550,217.4,55,3,1,1,3,2,2,2,5,2593,0
0,36,43948,639.5,47,4,2,2,5,2,2,2,5,703,0
0,34,41280,672.9,19,2,2,2,5,3,2,2,5,2122,0
0,31,62238,391.1,130,4,3,3,1,0,3,3,5,852,0
0,28,33120,624.7,24,4,2,2,2,0,3,3,5,1019,0
0,26,53441,569.7,36,4,3,3,2,1,3,3,5,2006,0
0,35,48916,370.9,22,1,3,3,5,1,3,3,5,1649,0
0,47,57625,499.3,101,4,4,3,5,1,3,3,5,42,0
0,42,42501,515,34,2,2,2,2,2,3,3,5,1126,0
0,25,36993,311.2,36,4,3,3,2,2,3,3,5,77,0
0,32,65444,419.4,52,1,2,2,3,0,4,3,5,1786,0
0,26,32252,223.4,73,2,1,1,2,1,4,3,5,566,0
0,30,92200,326,29,4,2,2,3,1,4,3,5,1666,0
0,27,55749,522.6,53,4,2,2,5,1,4,3,5,944,0
0,37,61623,611.3,51,1,2,2,3,3,4,3,5,392,0
0,37,54552,440.9,71,1,5,5,2,0,5,3,5,839,0
0,23,48346,522.5,17,4,1,1,5,1,5,3,5,993,0
0,50,43227,460.7,19,4,1,1,1,0,2,2,6,2227,0
0,46,62952,690.2,74,1,2,2,1,0,2,2,6,2491,0
0,29,47337,347.4,22,4,2,2,1,0,2,2,6,791,0
0,33,66289,306.3,25,5,3,3,1,0,2,2,6,2236,0
0,30,55894,445.3,91,2,2,2,2,0,2,2,6,102,0
0,36,41234,554,21,2,1,1,3,0,2,2,6,920,0
0,34,62602,587.6,46,5,4,3,3,0,2,2,6,1384,0
0,29,78206,592,28,4,1,1,5,0,2,2,6,204,0
0,29,36264,369.8,26,4,2,2,5,0,2,2,6,1410,0
0,33,84754,553.3,40,4,1,1,2,1,2,2,6,1240,0
0,37,48645,494,24,1,2,2,2,1,2,2,6,1422,0
0,54,26860,761.2,23,2,4,3,2,1,2,2,6,1810,0
0,35,87289,409.1,21,2,2,2,3,1,2,2,6,1177,0
0,34,38204,294.5,34,4,4,3,3,1,2,2,6,2232,0
0,34,49392,448.9,13,4,1,1,5,1,2,2,6,1380,0
0,33,28001,663,16,5,1,1,2,2,2,2,6,194,0
0,48,46716,750.5,92,2,4,3,2,3,2,2,6,2466,0
0,42,34796,554.6,87,2,2,2,1,0,3,3,6,402,0
0,35,50590,615.6,26,2,3,3,1,0,3,3,6,493,0
0,52,32910,633.1,30,2,1,1,2,0,3,3,6,986,0
0,53,56649,453.8,45,4,1,1,2,0,3,3,6,2274,0
0,28,86381,404.6,53,3,3,3,2,0,3,3,6,552,0
0,23,71092,393,66,5,4,3,2,0,3,3,6,554,0
0,36,55299,580.3,33,5,1,1,3,1,3,3,6,82,0
0,41,31400,522.6,46,4,2,2,2,3,3,3,6,1284,0
0,24,56102,263.5,50,4,2,2,2,0,4,3,6,1220,0
0,39,53524,364.5,23,5,5,5,2,0,4,3,6,2501,0
0,46,80455,561.3,29,2,1,1,3,0,4,3,6,1854,0
0,29,31485,453,79,3,1,1,5,0,4,3,6,356,0
0,32,63098,349.2,58,4,3,3,5,0,4,3,6,1764,0
0,18,36540,322.5,63,4,1,1,2,1,4,3,6,175,0
0,22,35103,218.5,27,2,2,2,2,1,4,3,6,2250,0
0,27,52615,375.3,26,2,2,2,2,1,4,3,6,736,0
0,28,59079,354.1,28,1,4,3,2,1,4,3,6,1084,0
0,32,57901,626.8,40,2,2,2,3,1,4,3,6,376,0
0,27,37056,513.1,35,1,2,2,5,2,4,3,6,2572,0
0,41,75961,539.2,23,2,5,5,1,0,5,3,6,117,0
0,27,34606,346.5,25,4,1,1,5,2,5,3,6,459,0
0,24,45835,614.5,14,2,2,2,2,1,1,1,7,138,0
0,47,32130,572.8,20,2,1,1,2,3,1,1,7,1804,0
0,29,68765,648.5,26,4,2,2,2,0,2,2,7,540,0
0,46,76679,480.8,40,4,3,3,2,0,2,2,7,1277,0
0,28,49515,452.8,41,4,2,2,3,0,2,2,7,2216,0
0,26,69574,625.7,28,5,2,2,5,0,2,2,7,1500,0
0,33,59420,339.5,26,4,1,1,3,1,2,2,7,251,0
0,28,35249,456.8,40,4,1,1,2,2,2,2,7,455,0
0,26,48297,349.8,29,4,2,2,2,2,2,2,7,2355,0
0,33,50685,557.5,24,3,1,1,3,2,2,2,7,979,0
0,40,56987,425.6,57,5,2,2,5,2,2,2,7,1998,0
0,42,54201,406.1,38,5,2,2,2,3,2,2,7,1846,0
0,25,35707,435.9,27,4,2,2,2,0,3,3,7,1325,0
0,28,52653,283.9,59,2,1,1,3,0,3,3,7,178,0
0,29,57348,350.9,37,4,1,1,3,0,3,3,7,2444,0
0,29,52167,641.6,27,1,2,2,3,0,3,3,7,1336,0
0,38,38411,502,20,4,3,3,3,0,3,3,7,2389,0
0,34,43772,404.2,28,4,4,3,3,0,3,3,7,2549,0
0,27,42553,499,38,2,1,1,5,0,3,3,7,2059,0
0,37,52905,539.5,49,4,4,3,2,1,3,3,7,943,0
0,41,59444,550.5,45,2,3,3,3,1,3,3,7,2234,0
0,29,57399,350.2,20,4,3,3,2,2,3,3,7,1200,0
0,36,47973,481.3,19,1,2,2,3,1,4,3,7,438,0
0,42,26796,450.1,40,4,2,2,3,1,4,3,7,2560,0
0,42,70587,431.1,66,4,1,1,1,2,4,3,7,1170,0
0,42,44613,556.8,32,4,2,2,1,2,4,3,7,2138,0
0,23,37639,479.4,56,2,3,3,2,2,4,3,7,1288,0
0,27,36420,363.1,44,4,4,3,2,2,4,3,7,476,0
0,49,28781,743.7,27,1,2,2,3,2,4,3,7,45,0
0,34,40258,341.8,40,4,1,1,3,3,4,3,7,1265,0
0,22,39401,516.4,85,4,5,5,1,0,1,1,8,2235,0
0,27,28326,442.1,18,4,3,3,2,0,1,1,8,2502,0
0,37,93833,525.2,41,4,3,3,3,0,1,1,8,525,0
0,25,35743,561,19,3,2,2,1,1,1,1,8,1852,0
0,33,39541,666.9,35,2,2,2,3,2,1,1,8,1797,0
0,29,44936,613.1,28,5,2,2,2,3,1,1,8,535,0
0,42,63091,576.8,58,2,2,2,3,3,1,1,8,2269,0
0,21,33217,254.6,14,3,2,2,1,0,2,2,8,2111,0
0,35,41460,487.6,55,4,1,1,2,0,2,2,8,859,0
0,36,35991,503.1,20,4,1,1,2,0,2,2,8,21,0
0,33,71088,672.1,35,1,2,2,2,0,2,2,8,701,0
0,44,68394,607.1,26,2,3,3,2,0,2,2,8,706,0
0,32,50433,359.4,31,1,2,2,3,0,2,2,8,1805,0
0,27,60517,569.9,52,4,2,2,1,1,2,2,8,897,0
0,55,93179,728.5,39,4,2,2,1,1,2,2,8,588,0
0,22,40629,502,32,2,1,1,3,1,2,2,8,781,0
0,49,91659,522.6,36,4,1,1,3,1,2,2,8,1953,0
0,39,79096,341.9,36,4,2,2,5,2,2,2,8,2541,0
0,40,35837,436.9,33,1,4,3,3,4,2,2,8,225,0
0,45,54309,427.2,34,4,3,3,1,0,3,3,8,137,0
0,26,35092,310.3,25,4,3,3,1,0,3,3,8,1948,0
0,36,60691,369.9,36,3,4,3,1,0,3,3,8,1074,0
0,22,48553,335.9,30,5,2,2,2,0,3,3,8,1260,0
0,29,94862,431.2,83,4,1,1,3,0,3,3,8,1774,0
0,43,76099,540.6,32,4,2,2,3,0,3,3,8,2568,0
0,48,57758,792.7,29,5,2,2,2,1,3,3,8,613,0
0,37,81498,355.5,50,2,3,3,2,2,3,3,8,1831,0
0,29,31051,556,15,5,1,1,1,0,4,3,8,1746,0
0,38,62571,383.6,29,4,1,1,2,0,4,3,8,737,0
0,22,47923,345,32,4,2,2,2,0,4,3,8,1638,0
0,37,53378,473.5,28,2,3,3,4,0,4,3,8,2478,0
0,40,57146,743.9,56,2,2,2,5,0,4,3,8,1327,0
0,38,62645,571.1,61,2,4,3,5,0,4,3,8,2104,0
0,51,33833,446.7,34,1,2,2,2,1,4,3,8,413,0
0,32,55287,450.5,29,4,2,2,3,1,4,3,8,1002,0
0,38,25453,461.8,35,2,4,3,5,1,4,3,8,2324,0
0,31,50910,460.6,38,4,4,3,2,2,4,3,8,2014,0
0,44,39032,521.7,20,2,3,3,5,2,4,3,8,2512,0
0,44,29450,403.4,15,2,2,2,2,0,5,3,8,2426,0
0,23,51499,246.5,83,4,3,3,3,1,5,3,8,1179,0
0,34,67590,302.9,50,4,3,3,2,2,5,3,8,630,0
0,45,96114,783.6,43,3,1,1,3,0,1,1,9,1635,0
0,34,52461,701.9,47,1,1,1,3,1,1,1,9,864,0
0,32,62018,351,66,5,3,3,3,1,1,1,9,1535,0
0,27,61272,229.4,39,2,1,1,1,0,2,2,9,64,0
0,37,48806,654.6,17,1,2,2,1,0,2,2,9,1202,0
0,42,58200,689.3,26,5,2,2,1,0,2,2,9,372,0
0,32,41087,615,46,4,3,3,1,0,2,2,9,1660,0
0,33,57506,641.9,23,4,2,2,2,0,2,2,9,783,0
0,35,60180,317.7,61,2,2,2,3,0,2,2,9,228,0
0,37,37590,377.9,39,4,4,3,2,1,2,2,9,209,0
0,31,38846,649.9,26,5,2,2,2,2,2,2,9,2174,0
0,33,39143,565.2,13,4,2,2,5,2,2,2,9,1043,0
0,20,26966,568.9,65,4,3,3,5,2,2,2,9,254,0
0,28,52331,306.6,35,4,4,3,2,3,2,2,9,2085,0
0,26,31969,587.3,47,5,2,2,5,3,2,2,9,649,0
0,27,51943,630.4,34,4,2,2,1,0,3,3,9,1630,0
0,23,40861,605.1,26,4,2,2,1,0,3,3,9,1813,0
0,34,55109,658.8,26,4,1,1,2,0,3,3,9,1705,0
0,34,64481,362.8,28,1,2,2,3,0,3,3,9,549,0
0,36,31847,620.2,40,4,2,2,5,0,3,3,9,170,0
0,40,65130,510.5,46,2,2,2,3,1,3,3,9,603,0
0,43,39020,694.9,20,2,2,2,3,1,3,3,9,486,0
0,48,29294,806.2,65,4,1,1,2,2,3,3,9,534,0
0,55,37951,571.3,19,1,3,3,1,0,4,3,9,602,0
0,35,87055,316,42,2,4,3,1,0,4,3,9,1731,0
0,22,43954,373.1,27,4,2,2,2,0,4,3,9,1134,0
0,40,53108,348.9,33,4,2,2,5,0,4,3,9,1628,0
0,24,36689,356.1,12,4,2,2,5,0,4,3,9,686,0
0,19,45213,427.8,13,2,3,3,2,1,4,3,9,2503,0
0,29,50975,344.5,39,2,2,2,5,1,4,3,9,5,0
0,37,40116,404.6,13,4,2,2,5,1,4,3,9,827,0
0,42,37945,656.6,48,2,3,3,2,2,4,3,9,1976,0
0,28,36048,414.8,15,4,4,3,2,2,4,3,9,856,0
0,36,50863,456.8,36,4,1,1,2,0,5,3,9,1295,0
0,38,27643,344.1,17,4,1,1,2,0,5,3,9,962,0
0,34,49498,636.1,25,4,2,2,3,1,5,3,9,2024,0
0,44,37032,391.5,29,2,1,1,2,0,1,1,10,1972,0
0,37,32120,729.2,62,4,2,2,3,0,1,1,10,958,0
0,21,46215,481.2,14,5,2,2,3,1,1,1,10,836,0
0,34,41275,639.5,19,5,1,1,2,2,1,1,10,2587,0
0,43,47963,420.9,78,1,4,3,1,0,2,2,10,1413,0
0,39,66723,543.4,27,4,1,1,2,0,2,2,10,270,0
0,32,34904,587.1,23,1,1,1,3,0,2,2,10,2471,0
0,19,49868,275.1,30,2,3,3,3,0,2,2,10,2057,0
0,41,46270,565.3,16,4,4,3,5,0,2,2,10,1651,0
0,39,27340,636.1,25,1,4,3,2,1,2,2,10,2332,0
0,27,47658,306.6,24,4,1,1,5,1,2,2,10,368,0
0,44,40087,439.9,58,2,3,3,5,3,2,2,10,748,0
0,36,61239,323.5,39,2,1,1,1,0,3,3,10,1646,0
0,25,30449,551.8,18,2,1,1,1,0,3,3,10,54,0
0,28,24988,393.3,14,2,2,2,1,0,3,3,10,1420,0
0,40,55621,351.9,33,5,4,3,1,0,3,3,10,1626,0
0,36,38451,313.6,44,4,3,3,4,0,3,3,10,1889,0
0,40,85751,361.4,30,2,2,2,2,1,3,3,10,1869,0
0,34,50116,662.1,26,4,1,1,5,1,3,3,10,1315,0
0,28,54970,594.7,51,2,1,1,3,2,3,3,10,259,0
0,36,45674,589.3,33,2,2,2,1,0,4,3,10,1059,0
0,27,33975,462.4,17,2,2,2,1,0,4,3,10,1843,0
0,26,82237,240.6,36,4,2,2,3,0,4,3,10,2076,0
0,47,75307,719,23,1,3,3,5,1,4,3,10,667,0
0,31,82740,536.4,26,1,2,2,3,3,4,3,10,1613,0
0,31,94935,486.6,26,4,2,2,1,0,1,1,11,1515,0
0,53,47708,857.5,28,1,2,2,3,0,1,1,11,1861,0
0,43,79921,469.8,52,2,3,3,5,2,1,1,11,640,0
0,47,33025,434.8,39,5,4,3,2,3,1,1,11,553,0
0,22,52782,213.3,22,2,3,3,1,0,2,2,11,474,0
0,34,34691,500.5,18,2,5,5,1,0,2,2,11,1933,0
0,49,78150,441.4,55,4,1,1,2,0,2,2,11,443,0
0,37,67263,475.6,38,4,3,3,3,0,2,2,11,173,0
0,38,29788,448,40,2,1,1,4,0,2,2,11,341,0
0,30,37242,575.5,23,1,2,2,2,1,2,2,11,1952,0
0,32,53316,329.7,43,4,3,3,1,0,3,3,11,1302,0
0,29,35655,475.6,36,4,3,3,2,0,3,3,11,139,0
0,33,51588,400.7,31,4,5,5,2,0,3,3,11,531,0
0,45,63897,743.9,34,4,2,2,3,0,3,3,11,1318,0
0,47,32256,757.7,77,2,1,1,2,1,3,3,11,2583,0
0,29,49199,616.2,18,5,2,2,2,1,3,3,11,2214,0
0,31,78115,678.2,37,5,2,2,5,1,3,3,11,1217,0
0,34,57017,610,31,1,1,1,5,2,3,3,11,172,0
0,31,30642,558.5,88,4,4,3,1,0,4,3,11,294,0
0,33,39021,687.7,40,2,2,2,2,1,4,3,11,273,0
0,37,45997,435.5,54,4,2,2,2,2,4,3,11,382,0
0,26,31700,260.8,25,2,2,2,1,0,5,3,11,924,0
0,30,45229,286.2,18,4,1,1,1,0,1,1,12,1633,0
0,32,50965,532.7,59,4,4,3,2,0,1,1,12,2393,0
0,37,73694,387.9,22,4,3,3,3,0,1,1,12,2242,0
0,45,124217,643.4,30,4,5,5,5,0,1,1,12,1154,0
0,34,45900,484,14,4,2,2,2,1,1,1,12,1292,0
0,33,31206,620.4,46,4,1,1,2,2,1,1,12,1818,0
0,32,43041,604.8,87,4,2,2,1,0,2,2,12,1588,0
0,28,50362,264.6,126,5,3,3,1,0,2,2,12,1232,0
0,27,39751,328.5,120,1,3,3,3,0,2,2,12,1130,0
0,41,40550,371,19,5,2,2,1,1,2,2,12,806,0
0,25,64531,631,30,2,2,2,2,2,2,2,12,685,0
0,33,54140,662.9,41,5,2,2,2,2,2,2,12,607,0
0,39,49379,374,22,4,4,3,2,2,2,2,12,286,0
0,37,84441,535.4,28,5,3,3,3,2,2,2,12,1271,0
0,21,33244,378.1,19,1,1,1,3,3,2,2,12,1767,0
0,29,34346,496.3,19,5,2,2,1,0,3,3,12,324,0
0,32,55842,466.9,70,2,1,1,2,0,3,3,12,1385,0
0,48,78470,799.3,48,4,2,2,2,0,3,3,12,1294,0
0,47,63679,814.8,49,2,4,3,3,0,3,3,12,373,0
0,31,69840,583,39,4,4,3,5,0,3,3,12,40,0
0,19,56641,350.4,21,2,2,2,1,1,3,3,12,1358,0
0,27,36623,363.1,44,4,2,2,2,1,3,3,12,2082,0
0,28,29714,561.6,42,2,4,3,2,1,3,3,12,1603,0
0,22,58905,287.1,30,4,1,1,3,1,3,3,12,1239,0
0,39,33705,435.6,14,2,2,2,2,2,3,3,12,2357,0
0,29,46493,469.6,38,5,3,3,2,0,4,3,12,567,0
0,27,51296,239.1,34,4,4,3,3,0,4,3,12,1469,0
0,41,64305,691.5,23,1,2,2,5,0,4,3,12,936,0
0,26,50433,429.7,74,4,3,3,3,1,4,3,12,2489,0
0,56,28826,859.1,43,5,1,1,2,0,5,3,12,55,0
0,28,54452,350.4,66,1,3,3,2,2,5,3,12,642,0
0,29,38040,344.8,43,2,1,1,1,0,1,1,13,615,0
0,40,27220,377.8,18,2,2,2,1,0,1,1,13,2007,0
0,28,31721,616.5,27,1,2,2,2,0,1,1,13,2483,0
0,40,38014,757.7,23,5,2,2,2,1,1,1,13,2472,0
0,29,62104,581.2,62,2,2,2,2,2,1,1,13,1169,0
0,43,51231,546,31,2,1,1,2,0,2,2,13,2187,0
0,36,50632,614.2,45,4,1,1,2,0,2,2,13,2021,0
0,36,94077,443.7,26,4,2,2,2,0,2,2,13,94,0
0,26,46870,512.1,32,4,2,2,3,0,2,2,13,1108,0
0,57,79477,592.6,29,4,3,3,3,0,2,2,13,298,0
0,29,52707,350.4,61,4,2,2,2,1,2,2,13,1489,0
0,32,31125,302.1,24,5,2,2,3,2,2,2,13,2196,0
0,45,86116,591.8,70,1,3,3,1,0,3,3,13,2051,0
0,50,38951,426.4,23,1,3,3,1,0,3,3,13,2554,0
0,33,39621,525,73,4,4,3,1,0,3,3,13,810,0
0,43,84383,499.8,51,4,1,1,2,0,3,3,13,1417,0
0,50,49554,753.3,41,4,1,1,2,0,3,3,13,2404,0
0,30,62580,367.6,59,2,2,2,2,0,3,3,13,1064,0
0,29,47894,634.4,14,4,4,3,2,0,3,3,13,2359,0
0,42,88687,764.6,73,3,1,1,2,1,3,3,13,2158,0
0,30,94484,356.3,20,4,2,2,2,1,3,3,13,2055,0
0,25,54231,532.9,25,4,2,2,3,0,4,3,13,634,0
0,51,59974,611,25,5,1,1,3,1,4,3,13,405,0
0,37,59891,368.4,69,2,5,5,3,2,4,3,13,489,0
0,32,56670,307.9,25,5,3,3,2,2,5,3,13,197,0
0,38,62839,692.7,36,2,1,1,1,0,1,1,14,2403,0
0,28,77094,349.2,27,5,2,2,2,0,1,1,14,1337,0
0,37,48430,439.3,21,5,2,2,3,0,1,1,14,715,0
0,33,27500,328.2,33,4,2,2,2,2,1,1,14,2181,0
0,29,44293,356.8,35,2,1,1,3,0,2,2,14,1790,0
0,37,42356,359.7,60,4,2,2,5,0,2,2,14,497,0
0,20,51897,225.3,98,4,2,2,1,0,3,3,14,1483,0
0,26,53892,266.6,19,1,4,3,1,0,3,3,14,1528,0
0,21,53758,341.1,31,2,4,3,2,1,3,3,14,1822,0
0,30,37274,666.7,32,4,3,3,1,0,4,3,14,2268,0
0,36,34961,421.3,18,4,2,2,5,0,4,3,14,1479,0
0,27,63425,578.7,51,5,1,1,2,1,4,3,14,370,0
0,35,51852,369.4,32,4,2,2,2,2,4,3,14,1502,0
0,37,82134,508.8,92,2,3,3,2,3,4,3,14,461,0
0,26,36820,299,30,4,2,2,3,1,5,3,14,105,0
0,21,49134,250,19,2,1,1,2,0,1,1,15,1839,0
0,23,60457,223,23,4,2,2,2,0,1,1,15,1632,0
0,34,37024,586.7,15,4,4,3,2,0,1,1,15,2182,0
0,24,89752,382.4,20,3,1,1,1,0,2,2,15,1034,0
0,39,84666,539.3,23,4,1,1,2,0,2,2,15,1436,0
0,30,72071,287.4,66,4,1,1,5,0,2,2,15,2239,0
0,20,29659,419.1,18,4,2,2,5,0,2,2,15,39,0
0,41,65890,374.2,58,3,1,1,3,1,2,2,15,2135,0
0,38,58309,546.4,87,4,1,1,2,0,3,3,15,744,0
0,41,68268,399.4,47,5,4,3,2,0,3,3,15,2420,0
0,30,57540,624.2,33,2,1,1,3,0,3,3,15,1005,0
0,32,46369,546.5,22,5,2,2,3,2,3,3,15,619,0
0,29,51854,384.3,21,4,3,3,2,3,3,3,15,1379,0
0,24,47786,611,25,2,4,3,1,0,4,3,15,215,0
0,51,41819,635.4,32,2,2,2,5,3,4,3,15,2233,0
0,23,39651,610.2,22,4,5,5,3,0,1,1,16,1531,0
0,27,38233,539.2,13,2,3,3,2,1,1,1,16,990,0
0,45,41759,486.6,31,4,1,1,3,2,1,1,16,1112,0
0,49,50029,551.1,61,1,1,1,2,0,2,2,16,18,0
0,22,61557,397.9,41,1,1,1,2,0,2,2,16,959,0
0,20,50375,343.1,42,2,2,2,2,1,2,2,16,955,0
0,37,57827,446,36,5,4,3,2,2,3,3,16,688,0
0,30,38629,262.7,33,5,4,3,3,4,3,3,16,397,0
0,25,45882,245.9,15,3,1,1,1,0,4,3,16,56,0
0,25,47333,279.6,11,4,2,2,1,0,4,3,16,815,0
0,35,57353,352.5,30,2,3,3,3,0,4,3,16,661,0
0,49,88460,550.7,41,4,3,3,5,0,4,3,16,569,0
0,32,52005,500.3,25,4,2,2,2,2,4,3,16,1301,0
0,38,67472,494.7,49,3,1,1,3,2,5,3,16,2279,0
0,28,49266,639.1,18,2,1,1,2,2,2,2,17,835,0
0,39,49950,376.6,21,2,3,3,3,0,3,3,17,1728,0
0,28,39541,249.3,40,4,1,1,2,2,3,3,17,58,0
0,37,30638,450.3,22,2,1,1,5,2,3,3,17,50,0
0,37,56084,555.3,67,2,2,2,5,0,4,3,17,1773,0
0,41,67267,594.7,68,2,1,1,2,2,4,3,17,1372,0
0,31,60532,546.3,50,4,2,2,2,0,1,1,18,2137,0
0,48,45092,611.2,33,1,1,1,5,1,1,1,18,280,0
0,41,57637,415.6,42,1,1,1,2,0,2,2,18,612,0
0,24,44709,265.9,28,4,3,3,5,0,3,3,18,2259,0
0,47,51281,604.1,54,1,5,5,5,1,3,3,18,971,0
0,48,86379,767.5,31,1,2,2,1,0,4,3,18,544,0
0,72,89747,922.9,47,2,2,2,2,0,1,1,19,1798,0
0,29,62501,579.7,27,2,1,1,2,2,2,2,19,985,0
0,21,45635,303.8,18,3,2,2,3,0,3,3,19,2075,0
0,20,31410,467.9,27,4,1,1,3,0,4,3,19,723,0
0,32,62660,510.4,22,1,2,2,1,0,2,2,20,528,0
0,35,30040,365,17,1,2,2,5,0,3,3,20,2335,0
0,20,35732,507.7,21,5,3,3,5,0,3,3,20,1463,0
0,22,69840,504.7,21,4,3,3,3,2,3,3,20,217,0
0,32,62553,675.9,33,5,1,1,2,0,1,1,21,2119,0
0,38,41760,382.5,39,2,1,1,2,1,1,1,21,401,0
0,33,43745,382.6,34,2,3,3,2,1,2,2,22,2348,0
0,23,76281,400.9,22,1,3,3,2,1,2,2,23,422,0
0,24,41952,379.1,18,4,2,2,5,2,2,2,25,514,0
0,33,71963,563.7,21,4,1,1,1,0,1,1,0,1175,1
0,47,49125,401.2,36,5,3,3,1,0,1,1,0,1250,1
0,42,85572,658.4,47,4,5,5,4,0,1,1,0,2328,1
0,46,57232,697,51,1,1,1,1,1,1,1,0,2519,1
0,29,56567,494.6,79,4,3,3,1,1,1,1,0,890,1
0,31,99372,334.5,43,4,3,3,1,1,1,1,0,1092,1
0,45,76169,426.9,35,4,3,3,1,1,1,1,0,81,1
0,33,79487,359,25,4,1,1,2,1,1,1,0,1551,1
0,34,62743,473.6,36,4,1,1,5,1,1,1,0,1663,1
0,28,79742,334.7,22,4,1,1,1,2,1,1,0,1747,1
0,20,60879,553.7,32,5,1,1,1,2,1,1,0,946,1
0,52,48786,441.7,21,1,2,2,1,2,1,1,0,466,1
0,32,61435,286,22,4,2,2,1,2,1,1,0,2331,1
0,31,33687,644.7,14,4,2,2,1,2,1,1,0,420,1
0,20,63307,240.9,23,2,3,3,1,2,1,1,0,1887,1
0,36,40964,392.7,18,2,1,1,4,2,1,1,0,2408,1
0,49,71975,688.8,38,1,3,3,1,3,1,1,0,1167,1
0,38,97304,493.2,92,4,1,1,3,3,1,1,0,1286,1
0,22,69515,251.9,75,4,1,1,2,4,1,1,0,1919,1
0,30,58210,528.8,22,2,2,2,4,4,1,1,0,1432,1
0,31,56637,465,40,4,1,1,1,0,2,2,0,481,1
0,37,84144,593.7,33,4,5,5,1,0,2,2,0,1374,1
0,28,57609,471.8,30,4,2,2,2,0,2,2,0,1593,1
0,31,57222,500.2,39,4,4,3,2,0,2,2,0,1252,1
0,24,52176,288.3,31,2,1,1,1,1,2,2,0,1269,1
0,33,47162,615.3,13,2,1,1,1,1,2,2,0,213,1
0,38,54196,602.9,27,3,1,1,1,1,2,2,0,740,1
0,29,59591,613.2,24,4,1,1,1,1,2,2,0,1523,1
0,46,76596,490.8,43,4,2,2,1,1,2,2,0,1088,1
0,41,30823,392.7,40,4,2,2,1,1,2,2,0,1396,1
0,41,29947,765.2,37,4,2,2,1,1,2,2,0,2186,1
0,52,82432,704.7,26,4,2,2,1,1,2,2,0,964,1
0,34,37425,313.6,42,5,4,3,1,1,2,2,0,1509,1
0,26,67504,557,106,4,5,5,1,1,2,2,0,516,1
0,37,58130,642.9,37,4,5,5,1,1,2,2,0,593,1
0,35,95659,563.9,42,4,2,2,2,1,2,2,0,1849,1
0,52,94876,678.6,90,4,3,3,2,1,2,2,0,1383,1
0,43,53756,667.8,116,4,2,2,3,1,2,2,0,1120,1
0,53,61341,468.2,49,4,5,5,3,1,2,2,0,1366,1
0,39,76507,645.3,39,5,1,1,4,1,2,2,0,354,1
0,30,53101,663.1,61,3,2,2,4,1,2,2,0,2460,1
0,35,54323,536.2,24,4,2,2,4,1,2,2,0,780,1
0,26,48222,275.1,15,4,2,2,4,1,2,2,0,1133,1
0,25,50111,437.8,61,4,5,5,4,1,2,2,0,318,1
0,65,47533,738,41,4,1,1,1,2,2,2,0,2457,1
0,26,55529,593.9,35,4,1,1,1,2,2,2,0,1582,1
0,32,71421,437.4,32,4,1,1,1,2,2,2,0,1897,1
