sexo,idade,salario,credito,tempo,regiao,estadocivil,ESTAD_CIVIL,educacao,nprodutos,pagamento,PAGAM,maxatraso,ORDEM,cliente
0,31,49495,315.9,35,3,1,1,2,1,3,3,0,2588,0
0,26,36478,526.2,21,4,1,1,2,1,3,3,0,1489,0
1,63,82999,642.7,22,4,1,1,2,1,3,3,0,1128,0
1,28,70905,345.5,30,4,1,1,2,1,3,3,0,964,0
0,23,34231,533,32,4,1,1,2,1,3,3,0,4543,0
0,24,38516,482.2,45,4,1,1,2,1,3,3,0,2332,0
0,26,81182,450.1,51,4,1,1,2,1,3,3,0,6619,0
0,43,77479,397.9,24,5,1,1,2,1,3,3,0,729,0
1,37,84734,417.6,31,5,1,1,2,1,3,3,0,3199,0
0,57,56651,692.4,54,5,1,1,2,1,3,3,0,5480,0
1,22,50582,598.3,24,1,2,2,2,1,3,3,0,860,0
1,23,49599,451.4,8,2,2,2,2,1,3,3,0,3943,1
1,37,45523,409.2,19,2,2,2,2,1,3,3,0,4304,0
1,29,86181,649.7,19,2,2,2,2,1,3,3,0,4617,0
1,47,54793,523.8,23,2,2,2,2,1,3,3,0,2625,0
1,42,83863,372.1,30,2,2,2,2,1,3,3,0,2678,0
0,24,36998,454.7,30,2,2,2,2,1,3,3,0,3860,0
1,26,60127,245.6,50,2,2,2,2,1,3,3,0,1672,0
0,55,31147,846.6,50,2,2,2,2,1,3,3,0,5112,0
0,36,52170,558.7,65,2,2,2,2,1,3,3,0,5726,0
0,47,45763,530.4,74,2,2,2,2,1,3,3,0,5419,1
1,32,63694,332.5,20,4,2,2,2,1,3,3,0,1548,0
1,32,50482,441,20,4,2,2,2,1,3,3,0,5548,0
0,44,50019,680.5,27,4,2,2,2,1,3,3,0,489,1
1,32,84145,666.7,50,4,2,2,2,1,3,3,0,3063,1
0,52,76186,686.6,52,4,2,2,2,1,3,3,0,472,0
1,30,76590,429.2,63,4,2,2,2,1,3,3,0,808,0
0,43,41727,544,20,1,3,3,2,1,3,3,0,73,0
1,53,57860,663.7,25,1,3,3,2,1,3,3,0,1361,0
0,51,75137,579.9,31,1,3,3,2,1,3,3,0,1090,0
1,56,82434,635.6,33,2,3,3,2,1,3,3,0,4476,1
1,40,61458,419.4,22,4,3,3,2,1,3,3,0,5594,0
0,31,70013,670.5,114,4,3,3,2,1,3,3,0,3075,1
1,45,76536,741.5,24,2,4,3,2,1,3,3,0,1486,0
1,32,59562,638.4,43,2,4,3,2,1,3,3,0,5494,0
0,47,72029,543.7,30,4,4,3,2,1,3,3,0,3515,0
1,30,43828,613,32,4,4,3,2,1,3,3,0,1052,0
1,30,72582,331,36,4,4,3,2,1,3,3,0,6507,0
0,27,70355,380,42,4,4,3,2,1,3,3,0,5029,0
1,33,66254,574.7,15,4,5,5,2,1,3,3,0,2693,0
0,31,57743,393.5,65,5,5,5,2,1,3,3,0,2119,0
1,25,60345,224.8,15,2,1,1,3,1,3,3,0,1001,0
0,46,49462,796.3,21,2,1,1,3,1,3,3,0,4067,0
1,57,67523,810.2,22,2,1,1,3,1,3,3,0,3929,0
0,39,72237,722,52,2,1,1,3,1,3,3,0,6197,0
0,24,41620,566.3,71,2,1,1,3,1,3,3,0,1351,0
0,43,33884,415.5,60,4,1,1,3,1,3,3,0,2226,0
1,35,41266,298.8,19,2,2,2,3,1,3,3,0,6264,0
1,44,79806,512.4,23,2,2,2,3,1,3,3,0,856,0
1,29,79509,624,25,2,2,2,3,1,3,3,0,2118,0
1,48,72411,432.5,31,2,2,2,3,1,3,3,0,2643,0
0,43,101794,699.4,34,2,2,2,3,1,3,3,0,2270,0
1,29,66890,400.1,42,3,2,2,3,1,3,3,0,257,0
1,24,98300,509.8,13,4,2,2,3,1,3,3,0,7193,0
1,37,102270,415.6,17,4,2,2,3,1,3,3,0,376,0
0,32,47013,653,26,4,2,2,3,1,3,3,0,3189,0
0,49,61479,662.9,32,4,2,2,3,1,3,3,0,3974,0
0,54,50504,638.9,33,4,2,2,3,1,3,3,0,5924,0
0,41,68165,371.7,44,4,2,2,3,1,3,3,0,3050,0
1,30,69970,512.7,63,4,2,2,3,1,3,3,0,685,0
1,47,77184,478,40,2,3,3,3,1,3,3,0,2507,0
1,36,76582,711.5,29,4,3,3,3,1,3,3,0,3087,0
0,40,34186,379.7,25,5,3,3,3,1,3,3,0,1470,0
0,34,47879,425.3,19,1,4,3,3,1,3,3,0,932,0
1,22,91429,357.8,36,1,4,3,3,1,3,3,0,3790,0
1,35,83614,499.5,18,4,4,3,3,1,3,3,0,6026,0
1,53,77021,585.6,26,4,4,3,3,1,3,3,0,4014,0
1,40,87473,735.7,31,4,4,3,3,1,3,3,0,6899,0
0,60,134668,717.7,32,4,4,3,3,1,3,3,0,1025,1
0,42,39684,435.5,20,2,1,1,4,1,3,3,0,3979,1
1,43,80187,364.7,43,1,2,2,4,1,3,3,0,5028,0
0,29,47287,382.8,70,2,2,2,4,1,3,3,0,3277,1
1,43,61075,471.2,24,4,2,2,4,1,3,3,0,6354,1
0,46,46954,552.6,33,1,3,3,4,1,3,3,0,626,1
0,26,69972,496.8,23,2,3,3,4,1,3,3,0,5196,1
1,46,56118,763.7,30,2,3,3,4,1,3,3,0,6958,1
1,45,70992,504.6,69,2,3,3,4,1,3,3,0,7133,1
0,43,46025,463.7,119,4,3,3,4,1,3,3,0,3876,1
1,28,74380,345.2,40,4,4,3,4,1,3,3,0,3001,1
0,51,124811,832.9,52,2,1,1,5,1,3,3,0,2494,1
0,32,95209,315.1,22,4,1,1,5,1,3,3,0,6158,0
0,20,77738,299.4,34,4,1,1,5,1,3,3,0,2944,0
0,27,52026,309.7,37,5,1,1,5,1,3,3,0,5124,0
0,30,58289,265.9,36,3,2,2,5,1,3,3,0,1937,0
1,21,55480,307.2,15,4,2,2,5,1,3,3,0,2740,0
0,32,48594,499.3,16,4,2,2,5,1,3,3,0,1802,0
1,23,65086,224.9,18,4,2,2,5,1,3,3,0,5421,0
1,50,121455,626.9,19,4,2,2,5,1,3,3,0,5495,1
1,54,63460,547.2,30,4,2,2,5,1,3,3,0,4648,0
0,36,69066,720.8,32,5,2,2,5,1,3,3,0,7063,0
0,43,82446,756.6,28,2,3,3,5,1,3,3,0,4848,0
0,34,55621,558.2,35,2,3,3,5,1,3,3,0,2413,0
1,34,46994,644.2,14,3,3,3,5,1,3,3,0,3177,0
1,52,89792,792.1,27,4,3,3,5,1,3,3,0,271,1
0,30,64329,387,38,4,3,3,5,1,3,3,0,2637,0
0,32,52766,627.5,44,4,3,3,5,1,3,3,0,4975,0
1,25,65138,449.2,56,4,3,3,5,1,3,3,0,369,0
0,36,49697,487.7,31,5,3,3,5,1,3,3,0,263,0
1,37,80746,699,23,2,4,3,5,1,3,3,0,4233,0
0,27,63315,347.7,21,4,4,3,5,1,3,3,0,25,0
0,27,39317,454.1,36,4,4,3,5,1,3,3,0,4803,0
0,50,99189,619.9,50,2,5,5,5,1,3,3,0,3849,0
0,40,55303,440,25,5,5,5,5,1,3,3,0,3228,0
1,30,72418,453.1,34,1,1,1,1,2,3,3,0,7350,0
0,37,70626,579.7,36,1,1,1,1,2,3,3,0,6842,1
0,39,73663,611.8,44,1,1,1,1,2,3,3,0,584,1
1,45,80577,445.1,20,2,1,1,1,2,3,3,0,1736,0
0,32,61630,482.7,21,2,1,1,1,2,3,3,0,4214,1
0,24,33106,376.1,42,2,1,1,1,2,3,3,0,2199,0
0,38,56192,459.7,44,2,1,1,1,2,3,3,0,5844,1
1,37,85036,524.5,72,2,1,1,1,2,3,3,0,6095,0
0,30,35368,571.6,12,4,1,1,1,2,3,3,0,1278,1
1,33,75375,356.9,20,4,1,1,1,2,3,3,0,4027,1
0,34,91836,466.8,49,4,1,1,1,2,3,3,0,4035,1
1,21,58088,539.3,21,5,1,1,1,2,3,3,0,796,0
1,48,88844,639.7,27,5,1,1,1,2,3,3,0,1482,0
1,36,74046,357.6,34,1,2,2,1,2,3,3,0,4433,1
1,47,70043,744.9,29,2,2,2,1,2,3,3,0,6595,1
1,48,60132,439.9,31,2,2,2,1,2,3,3,0,3106,0
1,68,124854,810.4,32,2,2,2,1,2,3,3,0,7312,1
1,38,91809,715.7,49,2,2,2,1,2,3,3,0,1793,0
1,29,78382,387.7,62,2,2,2,1,2,3,3,0,1557,0
0,24,55265,312.6,70,2,2,2,1,2,3,3,0,5511,0
0,27,52489,235,94,2,2,2,1,2,3,3,0,4626,1
1,40,75871,466.9,80,3,2,2,1,2,3,3,0,3207,1
1,30,102214,448,21,4,2,2,1,2,3,3,0,5130,1
0,42,47658,394.7,26,4,2,2,1,2,3,3,0,6201,1
1,31,121521,346.8,36,4,2,2,1,2,3,3,0,1975,1
1,51,95420,729.3,51,4,2,2,1,2,3,3,0,5964,1
1,29,61467,354.1,63,4,2,2,1,2,3,3,0,7201,0
1,32,61972,421,78,4,2,2,1,2,3,3,0,1157,1
1,26,81692,413.1,88,4,2,2,1,2,3,3,0,5941,0
0,42,87981,404.8,103,5,2,2,1,2,3,3,0,6456,0
0,37,36685,663.3,45,1,3,3,1,2,3,3,0,5208,0
1,31,55212,646.8,53,1,3,3,1,2,3,3,0,2468,0
0,36,48792,483.8,21,2,3,3,1,2,3,3,0,4378,0
0,28,60958,314.1,55,4,3,3,1,2,3,3,0,1794,1
0,29,53237,491,24,5,3,3,1,2,3,3,0,2617,1
0,38,100479,329.9,36,5,3,3,1,2,3,3,0,1349,1
0,30,65960,290.9,26,4,4,3,1,2,3,3,0,5514,1
0,46,31795,623.8,68,1,5,5,1,2,3,3,0,128,0
1,29,68066,285.5,21,3,5,5,1,2,3,3,0,4,0
1,28,60203,429.7,20,1,1,1,2,2,3,3,0,4470,0
0,42,51637,622.9,25,2,1,1,2,2,3,3,0,704,0
1,36,49675,492.3,13,4,1,1,2,2,3,3,0,4804,0
1,24,74908,555.9,13,4,1,1,2,2,3,3,0,5578,0
0,31,32560,507.7,16,4,1,1,2,2,3,3,0,4773,0
0,47,49808,678.8,18,4,1,1,2,2,3,3,0,1058,0
0,39,56883,537,27,4,1,1,2,2,3,3,0,451,1
1,33,56558,494.1,46,4,1,1,2,2,3,3,0,6396,0
0,30,48852,545.7,46,4,1,1,2,2,3,3,0,785,0
1,43,54436,575.9,56,4,1,1,2,2,3,3,0,2414,0
1,33,69693,582.3,85,4,1,1,2,2,3,3,0,2410,0
1,28,59520,413.5,92,5,1,1,2,2,3,3,0,3332,0
0,31,53571,433.2,111,5,1,1,2,2,3,3,0,1422,0
0,23,66942,209.2,30,1,2,2,2,2,3,3,0,156,0
0,39,37993,520,42,1,2,2,2,2,3,3,0,775,0
1,29,82948,487.3,22,2,2,2,2,2,3,3,0,6540,0
1,44,79993,384.8,26,2,2,2,2,2,3,3,0,2966,0
0,30,45967,357.4,20,5,2,2,2,2,3,3,0,573,0
1,35,57972,559.2,19,2,3,3,2,2,3,3,0,5899,0
1,32,73810,642,64,2,3,3,2,2,3,3,0,4500,0
0,41,48565,638.9,17,4,3,3,2,2,3,3,0,1926,0
1,40,87368,456.7,23,4,3,3,2,2,3,3,0,7185,0
1,52,74642,522.6,47,2,4,3,2,2,3,3,0,5900,0
1,36,69091,663.5,30,4,4,3,2,2,3,3,0,3547,1
1,30,86246,359.9,67,4,5,5,2,2,3,3,0,387,0
1,29,54804,252.6,53,1,1,1,3,2,3,3,0,2822,0
1,35,78086,567.1,21,2,1,1,3,2,3,3,0,4960,0
0,26,62530,465.7,25,4,1,1,3,2,3,3,0,4746,1
0,30,54369,430.7,40,1,2,2,3,2,3,3,0,2654,0
1,24,58341,346.6,42,1,2,2,3,2,3,3,0,1250,0
1,31,63178,431.1,51,1,2,2,3,2,3,3,0,1380,0
1,43,104008,772.3,35,2,2,2,3,2,3,3,0,1427,0
1,41,42478,518.9,11,4,2,2,3,2,3,3,0,6221,0
1,37,78721,402.8,28,4,2,2,3,2,3,3,0,2914,0
1,32,92063,639.5,64,4,2,2,3,2,3,3,0,375,0
0,35,69709,340.6,87,4,2,2,3,2,3,3,0,1043,0
1,23,73536,493.8,28,5,2,2,3,2,3,3,0,3390,0
0,32,33145,376.6,48,1,3,3,3,2,3,3,0,4045,0
1,47,82925,650.8,56,2,3,3,3,2,3,3,0,5639,0
0,23,46684,289.8,15,3,3,3,3,2,3,3,0,4570,0
1,35,65713,421,35,4,3,3,3,2,3,3,0,3705,0
0,50,73700,637.4,37,4,3,3,3,2,3,3,0,4752,1
1,35,66676,494.7,48,1,4,3,3,2,3,3,0,2115,0
1,38,83821,511.9,25,4,4,3,3,2,3,3,0,5187,0
1,37,74189,580.8,54,4,5,5,3,2,3,3,0,1321,0
1,28,67530,583.7,16,1,1,1,4,2,3,3,0,5535,1
1,25,61901,630.4,15,4,1,1,4,2,3,3,0,4308,1
1,32,78672,513.1,51,5,1,1,4,2,3,3,0,4443,1
0,27,43487,257.2,33,2,2,2,4,2,3,3,0,6052,1
1,40,64055,348,29,5,2,2,4,2,3,3,0,7023,0
0,29,29052,309.9,29,4,4,3,4,2,3,3,0,3627,0
1,41,53515,729.5,19,4,5,5,4,2,3,3,0,6497,1
0,25,56706,588.3,23,2,1,1,5,2,3,3,0,1185,0
1,42,66141,652.8,24,4,1,1,5,2,3,3,0,6654,0
1,37,58294,611.2,79,4,1,1,5,2,3,3,0,4268,0
0,33,75014,607.3,43,1,2,2,5,2,3,3,0,1538,0
1,35,41214,559.6,16,4,2,2,5,2,3,3,0,781,0
0,51,79102,440.5,25,4,2,2,5,2,3,3,0,7194,0
0,30,62513,632.2,25,4,2,2,5,2,3,3,0,6416,0
0,36,52827,511.2,30,4,2,2,5,2,3,3,0,2080,0
1,50,71150,796.8,31,4,2,2,5,2,3,3,0,24,0
1,39,73413,380.2,32,4,2,2,5,2,3,3,0,110,0
1,40,78282,601,32,4,2,2,5,2,3,3,0,6873,0
1,31,65762,457.6,39,4,2,2,5,2,3,3,0,2806,0
0,21,103690,369.1,55,4,2,2,5,2,3,3,0,7076,0
0,27,77456,494.4,22,4,4,3,5,2,3,3,0,1586,0
1,29,57432,320.1,35,4,4,3,5,2,3,3,0,1186,0
1,26,52681,408.1,22,1,1,1,1,3,3,3,0,66,1
0,20,53905,580.6,32,2,1,1,1,3,3,3,0,4106,1
1,44,79656,515.9,31,4,1,1,1,3,3,3,0,1261,1
0,46,57475,390.8,79,1,2,2,1,3,3,3,0,2293,1
0,26,31449,425.7,28,2,2,2,1,3,3,3,0,2419,1
1,35,72945,391.1,32,2,2,2,1,3,3,3,0,7255,0
0,42,40724,747.8,34,2,2,2,1,3,3,3,0,5602,0
1,24,60843,484.7,25,4,2,2,1,3,3,3,0,1337,1
0,33,53143,280.6,55,4,2,2,1,3,3,3,0,6779,0
1,23,66087,202.6,25,2,5,5,1,3,3,3,0,3313,0
1,34,80805,598.1,23,2,1,1,2,3,3,3,0,6492,0
0,47,30305,398.3,17,4,1,1,2,3,3,3,0,2181,0
0,51,87507,579.3,31,4,1,1,2,3,3,3,0,2470,1
0,31,36683,525.6,115,4,1,1,2,3,3,3,0,6038,0
0,36,57053,530.1,27,5,1,1,2,3,3,3,0,3410,0
1,38,89456,691.9,16,2,2,2,2,3,3,3,0,4656,0
1,49,76533,486.9,22,4,2,2,2,3,3,3,0,2440,0
1,47,48119,574.5,43,4,2,2,2,3,3,3,0,3938,0
1,24,55912,535.8,92,4,2,2,2,3,3,3,0,2719,0
0,21,60845,396.1,53,5,2,2,2,3,3,3,0,7123,0
1,40,72913,715.4,18,4,4,3,2,3,3,3,0,3191,0
0,36,86829,355.7,25,4,4,3,2,3,3,3,0,748,0
1,41,83869,551.3,28,2,5,5,2,3,3,3,0,295,0
1,40,73052,362.9,19,4,1,1,3,3,3,3,0,5314,0
1,53,99417,509.7,25,4,1,1,3,3,3,3,0,3561,1
1,45,53212,559.5,49,2,2,2,3,3,3,3,0,241,0
0,41,33953,444.3,41,4,2,2,3,3,3,3,0,6566,1
1,30,44153,271,35,4,4,3,3,3,3,3,0,2456,0
1,54,96099,758.1,23,2,2,2,4,3,3,3,0,2268,1
1,37,70539,663.2,31,2,3,3,4,3,3,3,0,4240,1
1,27,87551,515.3,34,2,3,3,4,3,3,3,0,1353,1
0,31,36869,375.1,60,3,1,1,5,3,3,3,0,5663,0
1,37,68524,536.1,23,1,2,2,5,3,3,3,0,89,0
0,25,54691,593.5,47,1,2,2,5,3,3,3,0,6628,0
1,38,66158,640.1,23,4,2,2,5,3,3,3,0,5840,0
1,60,52959,921.3,33,1,3,3,5,3,3,3,0,5758,0
0,26,69918,351.8,50,4,3,3,5,3,3,3,0,5675,0
1,36,48585,661,31,3,1,1,1,4,3,3,0,5952,0
1,32,125933,333,45,4,1,1,1,4,3,3,0,5702,0
1,31,92926,677.9,15,4,2,2,1,4,3,3,0,2013,1
0,19,30797,436.8,25,4,2,2,1,4,3,3,0,3688,1
0,24,66256,286.2,20,2,1,1,2,4,3,3,0,4022,0
1,30,93085,477,81,4,1,1,2,4,3,3,0,5689,0
1,31,68433,307.7,19,4,1,1,3,4,3,3,0,6077,0
1,32,59884,448,65,5,1,1,3,4,3,3,0,4081,0
1,34,63636,697.9,54,1,2,2,3,4,3,3,0,1842,0
1,54,42843,477.3,22,3,2,2,3,4,3,3,0,1177,0
1,42,60445,409.7,26,1,3,3,3,4,3,3,0,1738,1
0,30,42712,492.3,33,2,3,3,3,4,3,3,0,6040,0
1,43,52831,529.4,24,1,4,3,2,5,3,3,0,4802,0
1,32,80761,447.3,31,3,3,3,4,5,3,3,0,1858,1
1,27,93640,354.3,91,2,2,2,5,5,3,3,0,5661,0
1,20,58224,228.9,17,1,1,1,1,0,4,3,0,4637,0
1,45,41522,717.1,17,1,1,1,1,0,4,3,0,7324,0
1,33,60344,356.9,32,2,1,1,1,0,4,3,0,5788,0
1,29,90830,331.7,38,2,1,1,1,0,4,3,0,1735,0
0,41,71856,546.4,49,2,1,1,1,0,4,3,0,4024,0
1,23,40045,214.5,15,4,1,1,1,0,4,3,0,1306,0
1,27,61446,349.5,25,4,1,1,1,0,4,3,0,3521,0
0,40,56761,540.5,27,4,1,1,1,0,4,3,0,2920,1
1,25,68144,317.8,29,4,1,1,1,0,4,3,0,3818,0
1,49,73775,781.9,37,4,1,1,1,0,4,3,0,3800,1
0,32,42617,467.4,39,4,1,1,1,0,4,3,0,5151,0
1,44,57995,734.4,39,4,1,1,1,0,4,3,0,5100,0
0,28,70006,269.5,44,4,1,1,1,0,4,3,0,4460,0
1,47,57855,468.4,55,4,1,1,1,0,4,3,0,4869,0
1,23,105939,525,13,5,1,1,1,0,4,3,0,1731,0
0,24,61080,357,20,1,2,2,1,0,4,3,0,2242,0
1,47,91954,770,22,2,2,2,1,0,4,3,0,3747,0
0,45,76787,481.6,57,2,2,2,1,0,4,3,0,2264,0
1,33,70778,378.3,20,3,2,2,1,0,4,3,0,6652,0
0,31,58218,434.2,67,3,2,2,1,0,4,3,0,504,0
1,30,60214,342,16,4,2,2,1,0,4,3,0,169,0
1,35,85143,387.1,20,4,2,2,1,0,4,3,0,580,0
0,23,39604,263.5,21,4,2,2,1,0,4,3,0,863,0
1,42,59297,469.1,21,4,2,2,1,0,4,3,0,5078,0
1,31,47628,419.5,33,4,2,2,1,0,4,3,0,2984,0
0,23,41487,576.4,21,5,2,2,1,0,4,3,0,3065,0
0,25,28134,456.1,23,1,3,3,1,0,4,3,0,4743,0
0,43,61771,502.2,50,1,3,3,1,0,4,3,0,600,0
1,40,56314,735.9,62,2,3,3,1,0,4,3,0,514,0
1,36,91204,494.6,25,4,3,3,1,0,4,3,0,49,0
0,29,77398,291.8,29,4,3,3,1,0,4,3,0,54,0
0,38,34354,562.5,69,4,3,3,1,0,4,3,0,4652,0
0,35,53569,660.8,35,5,3,3,1,0,4,3,0,535,0
1,24,69651,303,29,2,4,3,1,0,4,3,0,6818,0
0,55,82806,580.2,47,4,4,3,1,0,4,3,0,4759,0
1,29,61653,321.6,95,5,4,3,1,0,4,3,0,5530,0
0,41,62186,568.7,48,4,5,5,1,0,4,3,0,3917,1
1,35,82335,628.8,20,1,1,1,2,0,4,3,0,2388,0
1,34,97925,341.1,32,1,1,1,2,0,4,3,0,4508,0
1,52,98638,549.1,36,2,1,1,2,0,4,3,0,5876,0
0,27,54321,627,36,2,1,1,2,0,4,3,0,92,0
0,30,35588,361.9,14,3,1,1,2,0,4,3,0,4819,0
1,48,82088,421.6,21,4,1,1,2,0,4,3,0,5311,0
0,44,48980,412.9,22,4,1,1,2,0,4,3,0,3832,0
0,24,38982,551.9,23,4,1,1,2,0,4,3,0,6651,1
0,27,33540,314.5,24,4,1,1,2,0,4,3,0,1073,0
0,34,45469,591.6,38,4,1,1,2,0,4,3,0,1000,0
1,31,52285,471.4,40,4,1,1,2,0,4,3,0,6661,0
1,37,70360,520.9,26,5,1,1,2,0,4,3,0,5250,0
0,27,85085,294.9,72,5,1,1,2,0,4,3,0,7372,0
0,33,75817,427.1,33,1,2,2,2,0,4,3,0,3777,0
1,46,84377,576.1,43,1,2,2,2,0,4,3,0,677,0
1,35,65739,323.1,37,2,2,2,2,0,4,3,0,3819,0
0,33,49106,545.3,14,4,2,2,2,0,4,3,0,1130,0
0,21,72354,396.2,19,4,2,2,2,0,4,3,0,5106,0
1,37,51375,710,26,4,2,2,2,0,4,3,0,3152,0
1,46,67715,704.1,28,4,2,2,2,0,4,3,0,6279,0
1,46,102600,498.4,33,4,2,2,2,0,4,3,0,5852,0
0,38,59668,389.2,38,4,2,2,2,0,4,3,0,4383,0
1,40,122458,351.4,43,4,2,2,2,0,4,3,0,2832,0
1,42,84671,448.2,21,5,2,2,2,0,4,3,0,5925,0
1,48,91804,453.8,58,5,2,2,2,0,4,3,0,4386,0
0,51,57251,460.3,83,1,3,3,2,0,4,3,0,5658,0
1,31,66197,332.3,40,2,3,3,2,0,4,3,0,299,0
1,29,69599,309.5,34,5,3,3,2,0,4,3,0,5025,0
1,31,93351,443.1,15,2,4,3,2,0,4,3,0,7271,0
1,31,49944,615.5,25,2,5,5,2,0,4,3,0,3340,0
0,39,53503,463.1,22,2,1,1,3,0,4,3,0,7236,0
1,40,50666,531.6,23,2,1,1,3,0,4,3,0,3947,0
0,34,84089,405.6,42,2,1,1,3,0,4,3,0,4165,0
1,40,70779,553.9,19,4,1,1,3,0,4,3,0,1961,0
0,27,62155,488,25,4,1,1,3,0,4,3,0,1970,0
0,24,48740,520,30,4,1,1,3,0,4,3,0,6432,0
1,35,72606,574.9,33,4,1,1,3,0,4,3,0,346,0
0,40,77629,601.8,57,4,1,1,3,0,4,3,0,4152,0
1,26,52886,532.8,30,1,2,2,3,0,4,3,0,1700,0
1,33,73734,653.9,32,1,2,2,3,0,4,3,0,4104,0
0,33,29695,507.2,149,1,2,2,3,0,4,3,0,1933,0
0,31,54677,509.2,40,3,2,2,3,0,4,3,0,386,1
1,27,46439,262.1,42,3,2,2,3,0,4,3,0,6746,1
1,29,47085,603.7,8,4,2,2,3,0,4,3,0,2673,0
0,25,37085,485.7,11,4,2,2,3,0,4,3,0,2124,0
0,25,48941,580.8,13,4,2,2,3,0,4,3,0,3150,0
1,30,45305,596.1,13,4,2,2,3,0,4,3,0,6196,1
1,25,57494,235.3,15,4,2,2,3,0,4,3,0,1529,0
0,27,70348,307.6,22,4,2,2,3,0,4,3,0,7215,0
0,37,31510,637.6,31,4,2,2,3,0,4,3,0,45,0
1,57,92658,491.7,39,4,2,2,3,0,4,3,0,3975,0
0,31,58440,313.4,59,4,2,2,3,0,4,3,0,1948,0
0,54,96192,738.8,30,5,2,2,3,0,4,3,0,1042,0
1,38,47638,502.8,36,5,2,2,3,0,4,3,0,4391,0
0,31,43086,374.9,41,5,2,2,3,0,4,3,0,1326,0
1,43,71069,406,33,2,3,3,3,0,4,3,0,3564,1
0,22,46331,344.3,11,4,3,3,3,0,4,3,0,7026,0
1,25,63945,295.1,25,4,3,3,3,0,4,3,0,47,0
1,26,46995,503.8,27,5,3,3,3,0,4,3,0,3348,1
1,47,89190,600.9,24,1,4,3,3,0,4,3,0,2600,0
0,32,29128,690.3,27,4,4,3,3,0,4,3,0,515,0
0,29,58930,354.3,33,5,4,3,3,0,4,3,0,5872,0
1,34,42694,553.7,10,1,1,1,4,0,4,3,0,6949,0
1,39,84686,601,22,2,1,1,4,0,4,3,0,2071,0
0,50,48654,682.3,22,2,1,1,4,0,4,3,0,6916,0
1,40,45141,484.1,10,4,1,1,4,0,4,3,0,4211,0
1,36,59844,332.7,39,4,1,1,4,0,4,3,0,5608,0
1,47,44972,574.6,57,1,2,2,4,0,4,3,0,4139,0
1,40,109715,706.1,20,2,3,3,4,0,4,3,0,4363,1
1,41,57214,723.9,20,2,4,3,4,0,4,3,0,6143,0
0,31,67347,358.7,31,4,5,5,4,0,4,3,0,1531,0
0,36,58248,727.3,22,2,1,1,5,0,4,3,0,2431,0
0,39,74104,516.2,77,4,1,1,5,0,4,3,0,4204,0
0,40,45406,695.2,39,1,2,2,5,0,4,3,0,1235,0
1,25,52078,238,30,2,2,2,5,0,4,3,0,5875,0
0,32,53078,324.6,70,2,2,2,5,0,4,3,0,2655,0
1,25,41916,505.2,70,3,2,2,5,0,4,3,0,2517,0
0,46,33192,520.9,17,4,2,2,5,0,4,3,0,1457,0
0,24,92542,520.5,26,4,2,2,5,0,4,3,0,2409,0
1,36,48470,611.3,27,4,2,2,5,0,4,3,0,776,0
1,33,63238,503.2,39,4,2,2,5,0,4,3,0,3105,0
1,28,60962,450.1,40,4,2,2,5,0,4,3,0,195,0
1,43,78406,747.1,57,4,2,2,5,0,4,3,0,1024,0
1,25,58126,472.4,29,5,2,2,5,0,4,3,0,4673,0
1,37,77308,387.3,23,1,3,3,5,0,4,3,0,5706,0
0,56,41692,573.8,17,2,3,3,5,0,4,3,0,2083,0
0,31,64212,593.1,31,2,4,3,5,0,4,3,0,726,0
0,39,70034,717.6,34,4,5,5,5,0,4,3,0,4350,0
1,23,47645,452.9,22,1,1,1,1,1,4,3,0,4375,1
1,28,54049,531.8,45,1,1,1,1,1,4,3,0,1722,0
1,30,81395,398.4,21,2,1,1,1,1,4,3,0,2133,0
1,52,80608,577.9,32,2,1,1,1,1,4,3,0,6620,1
1,33,59853,410.6,43,2,1,1,1,1,4,3,0,4991,0
1,49,121549,775.1,39,3,1,1,1,1,4,3,0,3434,1
1,39,43934,492.2,12,4,1,1,1,1,4,3,0,6760,1
0,25,42957,611.1,12,4,1,1,1,1,4,3,0,923,1
1,20,81079,197.5,17,4,1,1,1,1,4,3,0,1218,0
0,36,43504,441.4,17,4,1,1,1,1,4,3,0,5361,1
1,40,75790,618.6,18,4,1,1,1,1,4,3,0,3289,1
0,36,36768,326.9,19,4,1,1,1,1,4,3,0,1563,0
1,48,62194,549,28,4,1,1,1,1,4,3,0,6023,1
1,39,88512,594.3,28,4,1,1,1,1,4,3,0,5937,1
1,49,79483,778.2,62,4,1,1,1,1,4,3,0,1329,1
1,43,63666,404.7,65,4,1,1,1,1,4,3,0,4416,1
1,39,55281,593.4,35,5,1,1,1,1,4,3,0,318,0
0,42,91454,393.9,24,1,2,2,1,1,4,3,0,5969,0
1,29,51655,619.3,27,1,2,2,1,1,4,3,0,2915,0
0,39,50662,653.2,33,1,2,2,1,1,4,3,0,1946,0
0,35,48572,590.6,48,1,2,2,1,1,4,3,0,4448,1
1,41,87481,375,18,2,2,2,1,1,4,3,0,2290,0
0,39,43737,443.1,19,2,2,2,1,1,4,3,0,1885,1
1,34,80167,623.8,21,2,2,2,1,1,4,3,0,1158,0
1,43,75494,444.9,25,2,2,2,1,1,4,3,0,4409,0
1,38,77231,381.4,81,2,2,2,1,1,4,3,0,4193,1
0,42,64415,450.4,61,3,2,2,1,1,4,3,0,2638,1
